Account ID,Risk Score,Cluster,Risk Level
4732,17.53,3,Low
4733,12.24,3,Low
4734,23.04,3,Low
4735,7.73,0,Low
4736,15.58,0,Low
4737,16.78,3,Low
4738,18.78,3,Low
4739,47.96,3,Medium
4740,16.37,3,Low
4741,22.02,3,Low
4742,26.16,3,Low
4743,12.0,0,Low
4744,15.05,3,Low
4745,13.46,3,Low
4746,9.71,0,Low
4747,7.5,0,Low
4748,19.2,3,Low
4749,12.21,3,Low
4750,30.06,0,Low
4751,9.48,0,Low
4752,12.69,0,Low
4753,10.81,0,Low
4754,10.93,3,Low
4755,11.84,2,Low
4756,13.61,3,Low
4757,11.42,2,Low
4758,4.28,3,Low
4759,16.41,0,Low
4760,9.95,0,Low
4761,6.67,3,Low
4762,11.35,2,Low
4763,18.7,0,Low
4764,23.43,3,Low
4765,4.8,0,Low
4766,10.48,0,Low
4767,7.67,2,Low
4768,7.92,0,Low
4769,8.9,0,Low
4770,14.93,3,Low
4771,17.96,0,Low
4772,9.33,0,Low
4773,12.92,0,Low
4774,12.25,0,Low
4775,13.24,0,Low
4776,15.78,0,Low
4777,17.55,3,Low
4778,16.5,3,Low
4779,8.69,0,Low
4780,10.34,3,Low
4781,12.18,0,Low
4782,3.99,2,Low
4783,14.83,0,Low
4784,5.73,3,Low
4785,15.84,0,Low
4786,23.91,0,Low
4787,7.89,0,Low
4788,7.88,0,Low
4789,10.37,0,Low
4790,7.92,3,Low
4791,9.21,2,Low
4792,11.34,0,Low
4793,10.45,0,Low
4794,11.22,2,Low
4795,10.94,0,Low
4796,14.04,3,Low
4797,10.68,0,Low
4798,17.59,3,Low
4799,13.85,0,Low
4800,8.08,3,Low
4801,8.59,0,Low
4802,7.48,0,Low
4803,10.36,0,Low
4804,19.12,0,Low
4805,3.46,3,Low
4806,6.99,3,Low
4807,11.88,2,Low
4808,15.75,0,Low
4809,11.67,0,Low
4810,21.04,0,Low
4811,12.08,3,Low
4812,19.57,3,Low
4813,7.58,2,Low
4814,4.0,0,Low
4815,23.95,0,Low
4816,7.54,2,Low
4817,10.28,0,Low
4818,9.06,0,Low
4819,12.97,0,Low
4820,7.92,0,Low
4821,12.36,0,Low
4822,10.56,0,Low
4823,10.56,2,Low
4824,8.98,2,Low
4825,39.25,0,Low
4826,8.16,0,Low
4827,10.47,0,Low
4828,35.74,0,Low
4829,12.48,2,Low
4830,6.43,0,Low
4831,69.68,0,Medium
4832,10.21,0,Low
4833,29.08,0,Low
4834,33.45,0,Low
4835,15.15,2,Low
4836,13.88,0,Low
4837,9.37,0,Low
4838,9.26,2,Low
4839,14.58,0,Low
4840,10.0,0,Low
4841,13.91,0,Low
4842,5.67,0,Low
4843,11.81,0,Low
4844,7.68,0,Low
4845,8.76,0,Low
4846,9.62,0,Low
4847,24.28,0,Low
4848,10.09,0,Low
4849,44.53,0,Medium
4850,9.15,0,Low
4851,34.03,0,Low
4852,11.52,0,Low
4853,13.87,0,Low
4854,34.63,0,Low
4855,10.46,0,Low
4856,15.69,0,Low
4857,11.94,0,Low
4858,14.55,0,Low
4859,15.51,0,Low
4860,13.6,0,Low
4861,12.23,0,Low
4862,10.65,0,Low
4863,20.48,0,Low
4864,14.44,0,Low
4865,6.57,0,Low
4866,27.86,0,Low
4867,11.97,0,Low
4868,8.93,2,Low
4869,14.66,3,Low
4870,13.82,0,Low
4871,11.07,0,Low
4872,8.56,0,Low
4873,13.83,0,Low
4874,39.07,0,Low
4875,12.15,0,Low
4876,18.2,0,Low
4877,17.72,0,Low
4878,7.83,0,Low
4879,10.47,0,Low
4880,10.82,0,Low
4881,17.87,0,Low
4882,12.64,2,Low
4883,10.23,2,Low
4884,8.62,0,Low
4885,10.7,2,Low
4886,39.86,0,Low
4887,10.61,0,Low
4888,6.78,0,Low
4889,7.02,0,Low
4890,12.4,0,Low
4891,11.99,0,Low
4892,18.71,0,Low
4893,16.53,0,Low
4894,36.54,0,Low
4895,11.8,0,Low
4896,9.28,0,Low
4897,13.48,0,Low
4898,20.24,0,Low
4899,10.44,0,Low
4900,8.71,2,Low
4901,12.11,0,Low
4902,31.17,0,Low
4903,14.12,0,Low
4904,9.52,3,Low
4905,13.08,0,Low
4906,30.8,0,Low
4907,7.55,0,Low
4908,16.82,0,Low
4909,15.45,0,Low
4910,7.57,2,Low
4911,14.96,0,Low
4912,41.65,0,Medium
4913,40.37,0,Medium
4914,10.42,2,Low
4915,31.82,0,Low
4916,13.07,0,Low
4917,52.55,0,Medium
4918,6.59,2,Low
4919,16.04,0,Low
4920,15.66,2,Low
4921,17.06,0,Low
4922,7.25,0,Low
4923,13.2,0,Low
4924,14.72,0,Low
4925,14.69,2,Low
4926,10.39,0,Low
4927,11.91,0,Low
4928,13.78,0,Low
4929,12.34,0,Low
4930,8.13,0,Low
4931,13.68,0,Low
4932,10.71,0,Low
4933,39.53,0,Low
4934,16.09,0,Low
4935,21.42,0,Low
4936,8.85,0,Low
4937,11.43,0,Low
4938,11.18,0,Low
4939,10.2,0,Low
4940,11.47,0,Low
4941,7.33,0,Low
4942,23.23,0,Low
4943,10.17,0,Low
4944,14.19,3,Low
4945,14.68,2,Low
4946,16.89,0,Low
4947,59.75,0,Medium
4948,9.63,0,Low
4949,11.87,0,Low
4950,11.39,2,Low
4951,6.41,0,Low
4952,10.96,2,Low
4953,9.22,2,Low
4954,12.74,0,Low
4955,8.59,0,Low
4956,6.07,0,Low
4957,10.2,0,Low
4958,12.73,0,Low
4959,12.27,0,Low
4960,11.67,0,Low
4961,9.67,0,Low
4962,34.97,0,Low
4963,8.76,3,Low
4964,46.56,0,Medium
4965,14.35,0,Low
4966,10.2,0,Low
4967,19.47,0,Low
4968,9.87,2,Low
4969,21.11,0,Low
4970,14.16,0,Low
4971,15.19,0,Low
4972,17.6,0,Low
4973,9.34,2,Low
4974,39.53,0,Low
4975,11.85,0,Low
4976,48.35,0,Medium
4977,13.85,0,Low
4978,13.35,0,Low
4979,7.07,0,Low
4980,7.52,0,Low
4981,10.39,0,Low
4982,12.05,0,Low
4983,8.15,0,Low
4984,33.55,0,Low
4985,11.48,0,Low
4986,8.62,0,Low
4987,14.7,0,Low
4988,12.95,0,Low
4989,11.75,0,Low
4990,34.83,0,Low
4991,9.32,0,Low
4992,13.02,0,Low
4993,13.12,0,Low
4994,12.87,0,Low
4995,7.24,0,Low
4996,16.56,0,Low
4997,5.74,0,Low
4998,23.45,0,Low
4999,14.17,0,Low
5000,5.79,0,Low
5001,10.37,2,Low
5002,7.19,0,Low
5003,31.26,0,Low
5004,9.25,0,Low
5005,7.98,0,Low
5006,13.31,0,Low
5007,7.08,0,Low
5008,25.71,0,Low
5009,23.51,0,Low
5010,18.41,0,Low
5011,51.93,0,Medium
5012,22.39,0,Low
5013,12.25,0,Low
5014,13.31,0,Low
5015,10.32,2,Low
5016,16.07,0,Low
5017,14.77,0,Low
5018,11.25,0,Low
5019,30.95,0,Low
5020,24.18,0,Low
5021,44.73,0,Medium
5022,5.92,0,Low
5023,12.55,0,Low
5024,8.76,0,Low
5025,18.84,0,Low
5026,13.48,0,Low
5027,12.52,2,Low
5028,14.24,0,Low
5029,27.82,0,Low
5030,11.79,0,Low
5031,7.69,0,Low
5032,9.08,0,Low
5033,14.06,2,Low
5034,11.76,0,Low
5035,10.02,0,Low
5036,13.24,0,Low
5037,20.23,0,Low
5038,14.26,0,Low
5039,13.48,0,Low
5040,10.55,0,Low
5041,12.98,0,Low
5042,7.54,3,Low
5043,15.12,0,Low
5044,31.06,0,Low
5045,26.78,0,Low
5046,26.72,0,Low
5047,41.91,0,Medium
5048,4.2,3,Low
5049,21.41,0,Low
5050,9.19,0,Low
5051,18.3,0,Low
5052,8.86,0,Low
5053,21.18,0,Low
5054,38.0,0,Low
5055,39.06,0,Low
5056,6.3,2,Low
5057,15.74,0,Low
5058,10.14,0,Low
5059,14.29,0,Low
5060,43.02,0,Medium
5061,17.14,0,Low
5062,11.06,0,Low
5063,6.4,3,Low
5064,11.23,0,Low
5065,46.85,0,Medium
5066,42.47,0,Medium
5067,11.38,0,Low
5068,4.99,0,Low
5069,12.65,0,Low
5070,34.71,0,Low
5071,17.9,0,Low
5072,35.5,0,Low
5073,10.12,0,Low
5074,7.05,3,Low
5075,37.89,0,Low
5076,28.25,0,Low
5077,18.74,0,Low
5078,10.48,0,Low
5079,15.8,0,Low
5080,33.11,0,Low
5081,15.81,0,Low
5082,16.8,0,Low
5083,9.84,0,Low
5084,20.52,0,Low
5085,27.24,0,Low
5086,13.3,0,Low
5087,11.08,2,Low
5088,14.66,0,Low
5089,34.21,0,Low
5090,8.82,2,Low
5091,10.08,0,Low
5092,34.86,0,Low
5093,27.56,0,Low
5094,13.66,0,Low
5095,8.38,2,Low
5096,35.95,0,Low
5097,15.38,0,Low
5098,13.37,3,Low
5099,23.0,0,Low
5100,12.48,0,Low
5101,11.15,2,Low
5102,15.67,0,Low
5103,38.35,0,Low
5104,13.87,0,Low
5105,11.42,0,Low
5106,36.23,0,Low
5107,19.55,0,Low
5108,5.65,3,Low
5109,12.03,0,Low
5110,16.91,2,Low
5111,12.08,3,Low
5112,16.69,0,Low
5113,15.15,0,Low
5114,11.24,2,Low
5115,41.94,0,Medium
5116,8.37,0,Low
5117,19.68,0,Low
5118,18.79,0,Low
5119,15.21,0,Low
5120,16.33,2,Low
5121,13.04,0,Low
5122,33.32,0,Low
5123,18.93,0,Low
5124,10.52,0,Low
5125,47.74,0,Medium
5126,33.61,0,Low
5127,53.69,0,Medium
5128,33.61,0,Low
5129,35.2,0,Low
5130,20.07,0,Low
5131,35.81,0,Low
5132,32.73,0,Low
5133,12.41,0,Low
5134,29.84,0,Low
5135,59.28,0,Medium
5136,15.09,0,Low
5137,38.08,0,Low
5138,33.77,3,Low
5139,37.87,0,Low
5140,30.21,0,Low
5141,8.71,2,Low
5142,29.8,0,Low
5143,20.82,0,Low
5144,69.88,0,Medium
5145,18.33,0,Low
5146,13.57,2,Low
5147,7.45,3,Low
5148,12.31,3,Low
5149,5.19,3,Low
5150,6.89,3,Low
5151,8.82,3,Low
5152,17.95,2,Low
5153,18.19,0,Low
5154,13.19,2,Low
5155,30.82,0,Low
5156,22.23,3,Low
5157,5.97,2,Low
5158,8.9,3,Low
5159,12.5,3,Low
5160,3.04,2,Low
5161,15.87,0,Low
5162,14.12,3,Low
5163,25.5,0,Low
5164,7.88,3,Low
5165,5.32,3,Low
5166,12.81,0,Low
5167,19.35,3,Low
5168,7.94,3,Low
5169,3.78,3,Low
5170,7.48,3,Low
5171,12.27,0,Low
5172,8.68,0,Low
5173,22.52,3,Low
5174,20.31,2,Low
5175,2.53,3,Low
5176,37.63,3,Low
5177,10.23,2,Low
5178,16.96,2,Low
5179,14.82,3,Low
5180,8.31,3,Low
5181,8.05,0,Low
5182,6.24,2,Low
5183,21.93,0,Low
5184,13.16,0,Low
5185,10.19,2,Low
5186,6.78,2,Low
5187,9.12,0,Low
5188,9.63,0,Low
5189,14.97,0,Low
5190,10.62,2,Low
5191,6.93,3,Low
5192,6.69,3,Low
5193,3.8,3,Low
5194,26.0,0,Low
5195,7.18,3,Low
5196,19.46,2,Low
5197,4.97,3,Low
5198,9.25,3,Low
5199,5.65,3,Low
5200,11.05,3,Low
5201,11.59,0,Low
5202,7.81,3,Low
5203,9.76,3,Low
5204,4.77,2,Low
5205,6.87,3,Low
5206,20.43,3,Low
5207,10.24,3,Low
5208,3.66,3,Low
5209,2.45,3,Low
5210,3.64,3,Low
5211,4.2,3,Low
5212,37.84,0,Low
5213,15.68,0,Low
5214,1.56,3,Low
5215,15.14,2,Low
5216,12.1,2,Low
5217,5.2,3,Low
5218,26.37,2,Low
5219,15.15,3,Low
5220,15.09,0,Low
5221,5.14,3,Low
5222,10.54,3,Low
5223,17.68,3,Low
5224,10.79,0,Low
5225,7.07,0,Low
5226,1.07,3,Low
5227,18.06,3,Low
5228,4.26,3,Low
5229,20.61,0,Low
5230,16.32,3,Low
5231,12.98,2,Low
5232,10.26,2,Low
5233,8.63,2,Low
5234,38.36,0,Low
5235,10.87,3,Low
5236,12.41,3,Low
5237,9.39,3,Low
5238,4.02,3,Low
5239,20.7,2,Low
5240,7.99,3,Low
5241,19.58,3,Low
5242,9.09,3,Low
5243,23.13,3,Low
5244,14.36,0,Low
5245,16.31,3,Low
5246,2.64,2,Low
5247,0.49,3,Low
5248,29.78,3,Low
5249,7.97,3,Low
5250,16.89,3,Low
5251,6.97,3,Low
5252,6.06,2,Low
5253,16.87,3,Low
5254,15.68,2,Low
5255,4.73,3,Low
5256,6.92,3,Low
5257,5.43,3,Low
5258,8.06,2,Low
5259,7.45,2,Low
5260,10.39,2,Low
5261,3.11,3,Low
5262,4.77,3,Low
5263,10.24,2,Low
5264,16.6,2,Low
5265,34.52,3,Low
5266,8.72,3,Low
5267,11.19,3,Low
5268,13.85,2,Low
5269,13.0,0,Low
5270,12.04,3,Low
5271,9.43,2,Low
5272,36.42,3,Low
5273,18.65,2,Low
5274,6.71,2,Low
5275,10.71,3,Low
5276,2.92,2,Low
5277,9.82,3,Low
5278,10.14,3,Low
5279,4.61,2,Low
5280,15.95,0,Low
5281,4.16,3,Low
5282,4.78,3,Low
5283,18.96,2,Low
5284,14.56,3,Low
5285,9.82,0,Low
5286,14.24,0,Low
5287,4.2,2,Low
5288,5.22,3,Low
5289,16.47,0,Low
5290,4.52,3,Low
5291,10.0,3,Low
5292,10.69,3,Low
5293,11.15,3,Low
5294,14.24,3,Low
5295,8.86,3,Low
5296,2.71,3,Low
5297,7.35,3,Low
5298,12.52,3,Low
5299,23.42,2,Low
5300,16.3,3,Low
5301,6.24,3,Low
5302,48.57,3,Medium
5303,6.5,3,Low
5304,6.29,3,Low
5305,10.84,3,Low
5306,15.47,2,Low
5307,14.88,0,Low
5308,17.78,3,Low
5309,7.29,3,Low
5310,8.41,3,Low
5311,15.8,3,Low
5312,6.46,3,Low
5313,4.18,3,Low
5314,5.87,2,Low
5315,9.86,0,Low
5316,4.42,3,Low
5317,26.86,0,Low
5318,7.32,3,Low
5319,12.14,3,Low
5320,4.46,3,Low
5321,1.66,3,Low
5322,0.54,3,Low
5323,3.02,3,Low
5324,18.88,3,Low
5325,16.68,3,Low
5326,28.91,2,Low
5327,1.66,2,Low
5328,45.77,1,Medium
5329,8.93,3,Low
5330,3.04,3,Low
5331,9.09,3,Low
5332,12.31,3,Low
5333,18.8,3,Low
5334,15.21,2,Low
5335,18.36,3,Low
5336,10.04,3,Low
5337,34.95,0,Low
5338,23.07,3,Low
5339,13.82,3,Low
5340,25.5,3,Low
5341,3.11,0,Low
5342,8.28,3,Low
5343,13.81,0,Low
5344,13.47,0,Low
5345,8.15,3,Low
5346,5.05,3,Low
5347,23.68,3,Low
5348,2.46,3,Low
5349,19.83,2,Low
5350,10.16,3,Low
5351,17.1,3,Low
5352,2.42,3,Low
5353,7.8,2,Low
5354,4.54,3,Low
5355,9.28,3,Low
5356,8.03,3,Low
5357,13.09,3,Low
5358,33.56,3,Low
5359,10.97,3,Low
5360,12.22,0,Low
5361,6.63,2,Low
5362,5.92,3,Low
5363,21.38,0,Low
5364,9.31,3,Low
5365,2.25,3,Low
5366,29.88,2,Low
5367,21.62,2,Low
5368,6.55,2,Low
5369,5.71,3,Low
5370,6.4,3,Low
5371,11.35,0,Low
5372,7.56,2,Low
5373,42.83,3,Medium
5374,8.57,3,Low
5375,5.09,3,Low
5376,21.57,2,Low
5377,4.23,3,Low
5378,1.14,3,Low
5379,3.88,3,Low
5380,5.07,3,Low
5381,10.08,0,Low
5382,11.37,0,Low
5383,6.21,3,Low
5384,30.13,3,Low
5385,4.01,3,Low
5386,14.42,2,Low
5387,42.78,3,Medium
5388,2.93,3,Low
5389,3.38,3,Low
5390,22.15,3,Low
5391,20.1,3,Low
5392,14.0,2,Low
5393,5.31,3,Low
5394,8.86,3,Low
5395,47.13,1,Medium
5396,39.48,1,Low
5397,4.61,3,Low
5398,48.05,3,Medium
5399,5.27,3,Low
5400,25.22,2,Low
5401,14.02,3,Low
5402,2.52,3,Low
5403,6.35,3,Low
5404,26.05,3,Low
5405,10.89,3,Low
5406,9.06,0,Low
5407,39.08,2,Low
5408,16.94,0,Low
5409,1.16,3,Low
5410,9.01,3,Low
5411,3.5,3,Low
5412,12.35,3,Low
5413,11.69,2,Low
5414,12.79,3,Low
5415,8.26,3,Low
5416,18.59,0,Low
5417,7.8,3,Low
5418,7.41,3,Low
5419,7.63,3,Low
5420,33.18,1,Low
5421,10.12,3,Low
5422,4.92,3,Low
5423,15.41,3,Low
5424,8.51,3,Low
5425,8.48,3,Low
5426,10.83,3,Low
5427,11.45,3,Low
5428,5.25,3,Low
5429,10.11,3,Low
5430,13.24,3,Low
5431,20.32,3,Low
5432,5.51,3,Low
5433,10.42,3,Low
5434,12.5,2,Low
5435,5.88,3,Low
5436,1.96,3,Low
5437,1.98,3,Low
5438,3.59,3,Low
5439,9.19,0,Low
5440,17.92,0,Low
5441,19.78,2,Low
5442,6.06,3,Low
5443,7.24,3,Low
5444,2.63,3,Low
5445,2.1,3,Low
5446,9.05,3,Low
5447,5.46,3,Low
5448,11.03,2,Low
5449,32.49,3,Low
5450,38.92,3,Low
5451,2.16,3,Low
5452,15.56,0,Low
5453,12.52,2,Low
5454,12.37,3,Low
5455,18.06,1,Low
5456,9.21,3,Low
5457,6.62,3,Low
5458,5.68,3,Low
5459,12.5,3,Low
5460,4.0,3,Low
5461,2.57,3,Low
5462,8.43,3,Low
5463,10.0,3,Low
5464,10.42,3,Low
5465,4.0,3,Low
5466,7.27,3,Low
5467,13.01,3,Low
5468,10.69,3,Low
5469,8.31,3,Low
5470,3.97,3,Low
5471,9.82,3,Low
5472,10.95,3,Low
5473,6.63,3,Low
5474,5.73,2,Low
5475,3.23,3,Low
5476,8.14,3,Low
5477,18.95,3,Low
5478,4.18,3,Low
5479,32.56,3,Low
5480,8.26,3,Low
5481,11.78,3,Low
5482,9.03,0,Low
5483,12.22,3,Low
5484,10.21,3,Low
5485,10.83,3,Low
5486,18.0,2,Low
5487,20.97,3,Low
5488,7.78,3,Low
5489,13.2,3,Low
5490,22.58,2,Low
5491,13.89,3,Low
5492,9.09,3,Low
5493,11.5,3,Low
5494,7.51,3,Low
5495,23.07,2,Low
5496,5.67,2,Low
5497,23.51,0,Low
5498,13.45,3,Low
5499,4.05,3,Low
5500,4.04,3,Low
5501,12.97,3,Low
5502,2.45,3,Low
5503,13.57,3,Low
5504,17.67,2,Low
5505,6.6,3,Low
5506,8.25,3,Low
5507,5.08,3,Low
5508,6.21,1,Low
5509,15.7,1,Low
5510,7.59,3,Low
5511,7.26,3,Low
5512,5.97,3,Low
5513,18.26,3,Low
5514,7.61,3,Low
5515,8.06,3,Low
5516,9.11,3,Low
5517,27.16,0,Low
5518,29.31,0,Low
5519,16.49,2,Low
5520,25.1,2,Low
5521,9.56,0,Low
5522,79.05,3,High
5523,10.65,2,Low
5524,19.26,3,Low
5525,9.01,2,Low
5526,4.41,3,Low
5527,23.92,2,Low
5528,5.18,2,Low
5529,8.49,2,Low
5530,3.33,3,Low
5531,10.03,3,Low
5532,3.9,3,Low
5533,17.0,2,Low
5534,3.17,3,Low
5535,3.83,3,Low
5536,5.38,3,Low
5537,27.42,3,Low
5538,10.83,2,Low
5539,3.06,3,Low
5540,9.05,3,Low
5541,4.46,3,Low
5542,11.67,3,Low
5543,3.14,3,Low
5544,8.27,3,Low
5545,36.74,3,Low
5546,9.54,2,Low
5547,11.35,3,Low
5548,3.41,3,Low
5549,5.33,3,Low
5550,25.75,2,Low
5551,20.45,2,Low
5552,12.8,3,Low
5553,21.03,3,Low
5554,9.53,3,Low
5555,14.95,0,Low
5556,7.41,3,Low
5557,5.68,3,Low
5558,6.8,3,Low
5559,4.09,3,Low
5560,14.64,1,Low
5561,15.4,3,Low
5562,9.52,3,Low
5563,36.86,1,Low
5564,28.36,1,Low
5565,39.54,1,Low
5566,6.05,3,Low
5567,3.36,3,Low
5568,6.2,3,Low
5569,10.8,3,Low
5570,13.2,0,Low
5571,6.33,3,Low
5572,20.13,0,Low
5573,12.75,3,Low
5574,18.02,3,Low
5575,2.26,3,Low
5576,10.64,3,Low
5577,8.45,2,Low
5578,7.52,2,Low
5579,8.7,3,Low
5580,22.09,1,Low
5581,33.36,1,Low
5582,9.04,2,Low
5583,15.04,0,Low
5584,10.96,2,Low
5585,14.77,0,Low
5586,9.12,2,Low
5587,16.05,3,Low
5588,14.38,2,Low
5589,4.43,3,Low
5590,6.32,3,Low
5591,33.13,2,Low
5592,21.92,2,Low
5593,5.47,3,Low
5594,10.52,3,Low
5595,20.43,0,Low
5596,14.76,0,Low
5597,17.28,2,Low
5598,7.4,3,Low
5599,22.98,3,Low
5600,1.56,3,Low
5601,32.39,2,Low
5602,11.55,3,Low
5603,11.24,2,Low
5604,7.21,2,Low
5605,2.85,3,Low
5606,13.75,3,Low
5607,5.86,3,Low
5608,35.87,2,Low
5609,58.09,2,Medium
5610,19.46,3,Low
5611,9.58,3,Low
5612,7.78,0,Low
5613,35.68,0,Low
5614,7.39,2,Low
5615,5.34,3,Low
5616,31.01,3,Low
5617,8.0,3,Low
5618,12.28,0,Low
5619,6.81,3,Low
5620,12.47,0,Low
5621,10.18,3,Low
5622,11.21,3,Low
5623,16.01,3,Low
5624,18.46,3,Low
5625,11.35,3,Low
5626,11.08,2,Low
5627,10.13,2,Low
5628,6.85,2,Low
5629,5.97,2,Low
5630,4.11,0,Low
5631,7.02,2,Low
5632,9.16,3,Low
5633,14.04,2,Low
5634,8.84,0,Low
5635,10.5,3,Low
5636,17.86,3,Low
5637,10.25,3,Low
5638,13.83,0,Low
5639,10.48,0,Low
5640,16.94,3,Low
5641,22.43,3,Low
5642,15.41,3,Low
5643,23.98,3,Low
5644,13.06,2,Low
5645,11.91,3,Low
5646,10.05,2,Low
5647,44.34,3,Medium
5648,38.62,3,Low
5649,9.27,3,Low
5650,29.19,3,Low
5651,6.3,3,Low
5652,4.06,3,Low
5653,9.23,3,Low
5654,14.8,2,Low
5655,25.89,2,Low
5656,16.14,2,Low
5657,8.97,3,Low
5658,10.52,2,Low
5659,17.05,2,Low
5660,20.78,3,Low
5661,26.8,3,Low
5662,3.23,3,Low
5663,3.18,2,Low
5664,71.64,3,High
5665,64.71,3,Medium
5666,14.22,3,Low
5667,11.49,3,Low
5668,22.41,3,Low
5669,14.15,3,Low
5670,3.31,3,Low
5671,7.39,3,Low
5672,30.56,2,Low
5673,3.02,3,Low
5674,17.91,3,Low
5675,8.3,3,Low
5676,10.01,3,Low
5677,8.12,3,Low
5678,10.85,2,Low
5679,8.89,0,Low
5680,8.19,3,Low
5681,20.78,0,Low
5682,10.97,3,Low
5683,18.37,3,Low
5684,14.69,2,Low
5685,15.83,2,Low
5686,15.84,3,Low
5687,10.57,3,Low
5688,2.15,3,Low
5689,15.56,0,Low
5690,12.81,3,Low
5691,10.85,3,Low
5692,6.71,3,Low
5693,15.4,3,Low
5694,24.03,3,Low
5695,8.46,2,Low
5696,8.24,2,Low
5697,7.46,3,Low
5698,71.13,0,High
5699,30.06,3,Low
5700,1.9,3,Low
5701,33.57,0,Low
5702,15.88,3,Low
5703,6.42,3,Low
5704,11.75,3,Low
5705,2.14,3,Low
5706,9.5,0,Low
5707,7.53,0,Low
5708,9.03,2,Low
5709,12.58,3,Low
5710,5.3,3,Low
5711,8.72,3,Low
5712,3.01,3,Low
5713,13.4,3,Low
5714,3.52,3,Low
5715,10.15,2,Low
5716,12.37,3,Low
5717,19.05,3,Low
5718,18.19,1,Low
5719,15.59,1,Low
5720,7.14,3,Low
5721,15.49,3,Low
5722,12.9,3,Low
5723,3.1,3,Low
5724,6.19,3,Low
5725,19.05,3,Low
5726,11.71,2,Low
5727,11.89,2,Low
5728,43.11,1,Medium
5729,16.68,2,Low
5730,9.35,2,Low
5731,11.92,0,Low
5732,5.52,2,Low
5733,13.96,3,Low
5734,11.52,2,Low
5735,13.9,3,Low
5736,31.03,2,Low
5737,13.2,2,Low
5738,3.61,3,Low
5739,23.28,3,Low
5740,9.4,3,Low
5741,16.98,3,Low
5742,11.47,3,Low
5743,25.63,3,Low
5744,11.88,3,Low
5745,12.39,2,Low
5746,19.88,2,Low
5747,9.35,3,Low
5748,18.42,3,Low
5749,5.37,3,Low
5750,5.55,3,Low
5751,10.38,1,Low
5752,7.6,3,Low
5753,13.73,1,Low
5754,5.96,1,Low
5755,56.75,0,Medium
5756,12.33,2,Low
5757,44.75,1,Medium
5758,26.95,3,Low
5759,17.47,0,Low
5760,33.35,1,Low
5761,14.98,0,Low
5762,11.62,3,Low
5763,11.54,3,Low
5764,3.76,3,Low
5765,3.84,3,Low
5766,13.43,2,Low
5767,21.36,0,Low
5768,22.02,2,Low
5769,12.94,2,Low
5770,39.91,1,Low
5771,24.99,3,Low
5772,14.85,3,Low
5773,18.18,0,Low
5774,13.78,3,Low
5775,28.89,2,Low
5776,4.57,0,Low
5777,9.68,3,Low
5778,10.78,3,Low
5779,6.23,3,Low
5780,10.72,3,Low
5781,12.91,3,Low
5782,5.86,3,Low
5783,13.09,3,Low
5784,29.65,1,Low
5785,4.07,2,Low
5786,7.42,2,Low
5787,5.51,2,Low
5788,12.34,2,Low
5789,22.03,2,Low
5790,41.74,2,Medium
5791,26.56,2,Low
5792,28.27,2,Low
5793,22.41,3,Low
5794,18.8,3,Low
5795,24.21,3,Low
5796,33.74,3,Low
5797,9.07,2,Low
5798,24.9,2,Low
5799,19.58,3,Low
5800,31.26,2,Low
5801,25.63,3,Low
5802,21.98,3,Low
5803,18.11,3,Low
5804,17.05,2,Low
5805,4.48,3,Low
5806,3.16,3,Low
5807,5.41,2,Low
5808,12.54,3,Low
5809,11.79,3,Low
5810,5.75,3,Low
5811,22.57,2,Low
5812,22.32,3,Low
5813,12.28,2,Low
5814,9.4,2,Low
5815,10.85,3,Low
5816,13.51,2,Low
5817,9.52,2,Low
5818,14.26,2,Low
5819,36.78,2,Low
5820,32.92,2,Low
5821,15.7,2,Low
5822,1.96,3,Low
5823,28.85,2,Low
5824,22.84,2,Low
5825,11.46,2,Low
5826,12.1,2,Low
5827,7.36,3,Low
5828,3.88,3,Low
5829,4.91,2,Low
5830,7.25,2,Low
5831,26.69,2,Low
5832,9.15,3,Low
5833,15.54,3,Low
5834,8.0,2,Low
5835,9.93,3,Low
5836,6.36,2,Low
5837,35.3,0,Low
5838,5.36,3,Low
5839,5.93,2,Low
5840,17.87,2,Low
5841,9.61,2,Low
5842,8.39,3,Low
5843,2.58,2,Low
5844,11.9,3,Low
5845,4.79,3,Low
5846,7.14,0,Low
5847,42.39,1,Medium
5848,67.6,1,Medium
5849,8.52,3,Low
5850,8.15,3,Low
5851,5.26,3,Low
5852,11.38,0,Low
5853,9.89,0,Low
5854,5.64,3,Low
5855,12.78,3,Low
5856,12.54,0,Low
5857,9.38,0,Low
5858,15.35,2,Low
5859,23.14,0,Low
5860,14.08,0,Low
5861,15.02,0,Low
5862,12.21,0,Low
5863,8.36,3,Low
5864,8.42,0,Low
5865,16.52,0,Low
5866,10.9,3,Low
5867,13.98,3,Low
5868,3.55,3,Low
5869,12.77,3,Low
5870,12.3,3,Low
5871,12.05,2,Low
5872,17.6,3,Low
5873,24.1,2,Low
5874,5.31,0,Low
5875,5.11,3,Low
5876,10.3,2,Low
5877,22.92,1,Low
5878,42.01,1,Medium
5879,31.9,1,Low
5880,22.61,1,Low
5881,4.93,2,Low
5882,9.86,3,Low
5883,9.35,2,Low
5884,8.54,2,Low
5885,7.66,3,Low
5886,18.06,2,Low
5887,12.14,2,Low
5888,34.93,3,Low
5889,5.75,3,Low
5890,19.19,3,Low
5891,24.21,0,Low
5892,9.79,3,Low
5893,4.66,2,Low
